feature,weight,std,fold
ZN_FE_MO_id,0.0,0.0,4
ZN_FE_V40_id,0.0,0.0,4
ZN_FE_AG_id,0.0,0.0,4
ZN_FE_CR_id,0.0,0.0,4
ZN_FE_CO_id,0.0,0.0,4
ZN_FE_V_id,0.0,0.0,4
ZN_FE_NI_id,0.0,0.0,4
ZN_FE_H2O_id,0.0,0.0,4
ZN_CU_TI_id,0.0,0.0,4
ZN_H2O_MN_id,0.0,0.0,4
ZN_NI_V_id,0.0,0.0,4
ZN_CR_V40_id,0.0,0.0,4
ZN_NI_CO_id,0.0,0.0,4
ZN_CR_AG_id,0.0,0.0,4
ZN_CO_TI_id,0.0,0.0,4
ZN_CO_MN_id,0.0,0.0,4
ZN_CO_MO_id,0.0,0.0,4
ZN_CO_V40_id,0.0,0.0,4
ZN_CO_CR_id,0.0,0.0,4
ZN_V_TI_id,0.0,0.0,4
ZN_V_MO_id,0.0,0.0,4
ZN_V_V40_id,0.0,0.0,4
ZN_V_CR_id,0.0,0.0,4
ZN_V_CO_id,0.0,0.0,4
ZN_NI_TI_id,0.0,0.0,4
ZN_NI_MN_id,0.0,0.0,4
ZN_NI_MO_id,0.0,0.0,4
ZN_NI_V40_id,0.0,0.0,4
ZN_NI_AG_id,0.0,0.0,4
ZN_NI_CR_id,0.0,0.0,4
CR_AG_V40_id,0.0,0.0,4
CO_gtm,0.0,0.0,4
MN_gtm_V_gtm_V40_gtm_id2,0.0,0.0,4
V_gtm_CR_gtm_CO_gtm_id2,0.0,0.0,4
MN_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,4
MN_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,4
MN_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,4
MN_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,4
MN_gtm_V40_gtm_MO_gtm_id2,0.0,0.0,4
MN_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,4
MN_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,4
MN_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,4
MN_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,4
MN_gtm_FE_gtm_CU_gtm_id2,0.0,0.0,4
MN_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,4
MN_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,4
MN_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,4
MN_gtm_CO_gtm_CU_gtm_id2,0.0,0.0,4
MN_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,4
V_gtm_CR_gtm_TI_gtm_id2,0.0,0.0,4
V_gtm_CR_gtm_ZN_gtm_id2,0.0,0.0,4
H2O_gtm_CO_gtm_V40_gtm_id2,0.0,0.0,4
V_gtm_CR_gtm_AG_gtm_id2,0.0,0.0,4
V_gtm_CO_gtm_ZN_gtm_id2,0.0,0.0,4
V_gtm_CO_gtm_FE_gtm_id2,0.0,0.0,4
V_gtm_TI_gtm_CU_gtm_id2,0.0,0.0,4
V_gtm_TI_gtm_AG_gtm_id2,0.0,0.0,4
V_gtm_TI_gtm_MO_gtm_id2,0.0,0.0,4
V_gtm_TI_gtm_ZN_gtm_id2,0.0,0.0,4
V_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,4
V_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,4
V_gtm_NI_gtm_CU_gtm_id2,0.0,0.0,4
V_gtm_NI_gtm_AG_gtm_id2,0.0,0.0,4
V_gtm_NI_gtm_MO_gtm_id2,0.0,0.0,4
V_gtm_NI_gtm_V40_gtm_id2,0.0,0.0,4
V_gtm_NI_gtm_ZN_gtm_id2,0.0,0.0,4
V_gtm_NI_gtm_CO_gtm_id2,0.0,0.0,4
V_gtm_NI_gtm_TI_gtm_id2,0.0,0.0,4
MN_gtm_CO_gtm_V40_gtm_id2,0.0,0.0,4
MN_gtm_CO_gtm_ZN_gtm_id2,0.0,0.0,4
MN_gtm_CO_gtm_FE_gtm_id2,0.0,0.0,4
MN_gtm_TI_gtm_AG_gtm_id2,0.0,0.0,4
MN_gtm_V_gtm_TI_gtm_id2,0.0,0.0,4
MN_gtm_V_gtm_NI_gtm_id2,0.0,0.0,4
MN_gtm_V_gtm_CR_gtm_id2,0.0,0.0,4
H2O_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,4
H2O_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,4
H2O_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,4
H2O_gtm_V40_gtm_MO_gtm_id2,0.0,0.0,4
H2O_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,4
H2O_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,4
H2O_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,4
H2O_gtm_FE_gtm_CU_gtm_id2,0.0,0.0,4
H2O_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,4
H2O_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,4
H2O_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,4
H2O_gtm_CO_gtm_CU_gtm_id2,0.0,0.0,4
MN_gtm_V_gtm_CO_gtm_id2,0.0,0.0,4
MN_gtm_V_gtm_FE_gtm_id2,0.0,0.0,4
CR_AG_TI_id,0.0,0.0,4
MN_gtm_NI_gtm_ZN_gtm_id2,0.0,0.0,4
MN_gtm_TI_gtm_MO_gtm_id2,0.0,0.0,4
MN_gtm_TI_gtm_ZN_gtm_id2,0.0,0.0,4
MN_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,4
MN_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,4
MN_gtm_NI_gtm_AG_gtm_id2,0.0,0.0,4
MN_gtm_NI_gtm_V40_gtm_id2,0.0,0.0,4
MN_gtm_NI_gtm_FE_gtm_id2,0.0,0.0,4
MN_gtm_V_gtm_MO_gtm_id2,0.0,0.0,4
MN_gtm_NI_gtm_CO_gtm_id2,0.0,0.0,4
MN_gtm_CR_gtm_AG_gtm_id2,0.0,0.0,4
MN_gtm_CR_gtm_ZN_gtm_id2,0.0,0.0,4
MN_gtm_CR_gtm_CO_gtm_id2,0.0,0.0,4
MN_gtm_CR_gtm_NI_gtm_id2,0.0,0.0,4
MN_gtm_V_gtm_AG_gtm_id2,0.0,0.0,4
V_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,4
V_gtm_CO_gtm_CU_gtm_id2,0.0,0.0,4
V_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,4
NI_gtm_FE_gtm_MO_gtm_id2,0.0,0.0,4
TI_gtm_FE_gtm_CU_gtm_id2,0.0,0.0,4
TI_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,4
TI_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,4
TI_gtm_CO_gtm_V40_gtm_id2,0.0,0.0,4
TI_gtm_CO_gtm_ZN_gtm_id2,0.0,0.0,4
TI_gtm_CO_gtm_FE_gtm_id2,0.0,0.0,4
NI_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,4
NI_gtm_MO_gtm_CU_gtm_id2,0.0,0.0,4
NI_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,4
NI_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,4
NI_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,4
NI_gtm_V40_gtm_MO_gtm_id2,0.0,0.0,4
NI_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,4
NI_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,4
NI_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,4
TI_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,4
TI_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,4
TI_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,4
CO_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,4
FE_gtm_MO_gtm_CU_gtm_id2,0.0,0.0,4
FE_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,4
FE_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,4
FE_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,4
CO_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,4
CO_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,4
CO_gtm_FE_gtm_CU_gtm_id2,0.0,0.0,4
TI_gtm_V40_gtm_MO_gtm_id2,0.0,0.0,4
CO_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,4
CO_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,4
TI_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,4
TI_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,4
TI_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,4
TI_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,4
NI_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,4
NI_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,4
V_gtm_FE_gtm_MO_gtm_id2,0.0,0.0,4
NI_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,4
CR_gtm_TI_gtm_V40_gtm_id2,0.0,0.0,4
CR_gtm_TI_gtm_ZN_gtm_id2,0.0,0.0,4
CR_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,4
CR_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,4
CR_gtm_NI_gtm_CU_gtm_id2,0.0,0.0,4
CR_gtm_NI_gtm_AG_gtm_id2,0.0,0.0,4
CR_gtm_NI_gtm_ZN_gtm_id2,0.0,0.0,4
CR_gtm_NI_gtm_FE_gtm_id2,0.0,0.0,4
CR_gtm_NI_gtm_CO_gtm_id2,0.0,0.0,4
CR_gtm_NI_gtm_TI_gtm_id2,0.0,0.0,4
V_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,4
V_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,4
V_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,4
V_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,4
V_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,4
CR_gtm_TI_gtm_AG_gtm_id2,0.0,0.0,4
CR_gtm_CO_gtm_FE_gtm_id2,0.0,0.0,4
CR_gtm_CO_gtm_ZN_gtm_id2,0.0,0.0,4
NI_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,4
NI_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,4
NI_gtm_CO_gtm_FE_gtm_id2,0.0,0.0,4
NI_gtm_TI_gtm_CU_gtm_id2,0.0,0.0,4
NI_gtm_TI_gtm_AG_gtm_id2,0.0,0.0,4
NI_gtm_TI_gtm_V40_gtm_id2,0.0,0.0,4
NI_gtm_TI_gtm_ZN_gtm_id2,0.0,0.0,4
NI_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,4
CR_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,4
CR_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,4
CR_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,4
CR_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,4
CR_gtm_FE_gtm_MO_gtm_id2,0.0,0.0,4
CR_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,4
CR_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,4
H2O_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,4
ZN_CU_id,0.0,0.0,4
CR_gtm_AG_gtm_id2,0.0,0.0,4
CR_gtm_V40_gtm_id2,0.0,0.0,4
NI_gtm_CO_gtm_id2,0.0,0.0,4
NI_gtm_TI_gtm_id2,0.0,0.0,4
FE_gtm,0.0,0.0,4
CR_gtm_CU_gtm_id2,0.0,0.0,4
H2O_gtm,0.0,0.0,4
CR_gtm_MO_gtm_id2,0.0,0.0,4
CR_gtm_ZN_gtm_id2,0.0,0.0,4
NI_gtm_ZN_gtm_id2,0.0,0.0,4
NI_gtm,0.0,0.0,4
CR_gtm_FE_gtm_id2,0.0,0.0,4
CR_gtm_CO_gtm_id2,0.0,0.0,4
CR_gtm_TI_gtm_id2,0.0,0.0,4
CR_gtm_NI_gtm_id2,0.0,0.0,4
V_gtm_CU_gtm_id2,0.0,0.0,4
NI_gtm_FE_gtm_id2,0.0,0.0,4
NI_gtm_MO_gtm_id2,0.0,0.0,4
AG_MN_TI_id,0.0,0.0,4
TI_gtm_AG_gtm_id2,0.0,0.0,4
H2O_gtm_V_gtm_id2,0.0,0.0,4
CO_gtm_ZN_gtm_id2,0.0,0.0,4
V40_MN_TI_id,0.0,0.0,4
CO_gtm_FE_gtm_id2,0.0,0.0,4
ZN_gtm,0.0,0.0,4
TI_gtm_CU_gtm_id2,0.0,0.0,4
TI_gtm_MO_gtm_id2,0.0,0.0,4
NI_gtm_AG_gtm_id2,0.0,0.0,4
TI_gtm_V40_gtm_id2,0.0,0.0,4
TI_gtm_ZN_gtm_id2,0.0,0.0,4
TI_gtm_FE_gtm_id2,0.0,0.0,4
TI_gtm_CO_gtm_id2,0.0,0.0,4
CU_gtm,0.0,0.0,4
NI_gtm_CU_gtm_id2,0.0,0.0,4
V_gtm,0.0,0.0,4
V_gtm_AG_gtm_id2,0.0,0.0,4
V_gtm_MO_gtm_id2,0.0,0.0,4
H2O_gtm_AG_gtm_id2,0.0,0.0,4
TI_gtm,0.0,0.0,4
MN_gtm_NI_gtm_id2,0.0,0.0,4
MN_gtm_CR_gtm_id2,0.0,0.0,4
MN_gtm_V_gtm_id2,0.0,0.0,4
H2O_gtm_MN_gtm_id2,0.0,0.0,4
H2O_gtm_CU_gtm_id2,0.0,0.0,4
H2O_gtm_MO_gtm_id2,0.0,0.0,4
V_gtm_V40_gtm_id2,0.0,0.0,4
H2O_gtm_V40_gtm_id2,0.0,0.0,4
H2O_gtm_ZN_gtm_id2,0.0,0.0,4
H2O_gtm_FE_gtm_id2,0.0,0.0,4
H2O_gtm_CO_gtm_id2,0.0,0.0,4
H2O_gtm_TI_gtm_id2,0.0,0.0,4
H2O_gtm_NI_gtm_id2,0.0,0.0,4
MN_gtm_TI_gtm_id2,0.0,0.0,4
MN_gtm,0.0,0.0,4
MO_gtm,0.0,0.0,4
V40_gtm,0.0,0.0,4
MN_gtm_CO_gtm_id2,0.0,0.0,4
MN_gtm_FE_gtm_id2,0.0,0.0,4
MN_gtm_V40_gtm_id2,0.0,0.0,4
MN_gtm_MO_gtm_id2,0.0,0.0,4
MN_gtm_AG_gtm_id2,0.0,0.0,4
MN_gtm_CU_gtm_id2,0.0,0.0,4
AG_gtm,0.0,0.0,4
V_gtm_NI_gtm_id2,0.0,0.0,4
CR_gtm,0.0,0.0,4
V_gtm_TI_gtm_id2,0.0,0.0,4
V_gtm_CO_gtm_id2,0.0,0.0,4
V_gtm_FE_gtm_id2,0.0,0.0,4
V_gtm_ZN_gtm_id2,0.0,0.0,4
V40_MO_MN_id,0.0,0.0,4
V40_MO_TI_id,0.0,0.0,4
H2O_gtm_V_gtm_FE_gtm_id2,0.0,0.0,4
H2O_gtm_CR_gtm_AG_gtm_id2,0.0,0.0,4
H2O_gtm_V_gtm_TI_gtm_id2,0.0,0.0,4
CO_gtm_AG_gtm_id2,0.0,0.0,4
H2O_gtm_V_gtm_ZN_gtm_id2,0.0,0.0,4
H2O_gtm_V_gtm_V40_gtm_id2,0.0,0.0,4
H2O_gtm_V_gtm_MO_gtm_id2,0.0,0.0,4
H2O_gtm_V_gtm_AG_gtm_id2,0.0,0.0,4
CR_MN_TI_id,0.0,0.0,4
H2O_gtm_V_gtm_CU_gtm_id2,0.0,0.0,4
H2O_gtm_CR_gtm_NI_gtm_id2,0.0,0.0,4
H2O_gtm_CR_gtm_TI_gtm_id2,0.0,0.0,4
CR_V40_TI_id,0.0,0.0,4
H2O_gtm_CR_gtm_FE_gtm_id2,0.0,0.0,4
H2O_gtm_CR_gtm_ZN_gtm_id2,0.0,0.0,4
CR_V40_MN_id,0.0,0.0,4
CR_V40_MO_id,0.0,0.0,4
AG_V40_MO_id,0.0,0.0,4
H2O_gtm_NI_gtm_TI_gtm_id2,0.0,0.0,4
H2O_gtm_NI_gtm_CO_gtm_id2,0.0,0.0,4
H2O_gtm_NI_gtm_FE_gtm_id2,0.0,0.0,4
H2O_gtm_NI_gtm_ZN_gtm_id2,0.0,0.0,4
H2O_gtm_NI_gtm_V40_gtm_id2,0.0,0.0,4
H2O_gtm_NI_gtm_MO_gtm_id2,0.0,0.0,4
H2O_gtm_NI_gtm_AG_gtm_id2,0.0,0.0,4
H2O_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,4
H2O_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,4
H2O_gtm_TI_gtm_ZN_gtm_id2,0.0,0.0,4
H2O_gtm_TI_gtm_V40_gtm_id2,0.0,0.0,4
H2O_gtm_TI_gtm_MO_gtm_id2,0.0,0.0,4
H2O_gtm_TI_gtm_AG_gtm_id2,0.0,0.0,4
H2O_gtm_TI_gtm_CU_gtm_id2,0.0,0.0,4
H2O_gtm_V_gtm_NI_gtm_id2,0.0,0.0,4
H2O_gtm_CR_gtm_id2,0.0,0.0,4
AG_gtm_CU_gtm_id2,0.0,0.0,4
H2O_gtm_MN_gtm_TI_gtm_id2,0.0,0.0,4
V40_gtm_MO_gtm_id2,0.0,0.0,4
MO_gtm_AG_gtm_id2,0.0,0.0,4
AG_V40_TI_id,0.0,0.0,4
MO_gtm_CU_gtm_id2,0.0,0.0,4
AG_V40_MN_id,0.0,0.0,4
ZN_gtm_CU_gtm_id2,0.0,0.0,4
ZN_gtm_MO_gtm_id2,0.0,0.0,4
H2O_gtm_MN_gtm_V_gtm_id2,0.0,0.0,4
H2O_gtm_MN_gtm_NI_gtm_id2,0.0,0.0,4
V40_gtm_AG_gtm_id2,0.0,0.0,4
FE_gtm_MO_gtm_id2,0.0,0.0,4
H2O_gtm_MN_gtm_CO_gtm_id2,0.0,0.0,4
H2O_gtm_MN_gtm_FE_gtm_id2,0.0,0.0,4
H2O_gtm_MN_gtm_V40_gtm_id2,0.0,0.0,4
AG_MO_MN_id,0.0,0.0,4
FE_gtm_ZN_gtm_id2,0.0,0.0,4
H2O_gtm_MN_gtm_MO_gtm_id2,0.0,0.0,4
H2O_gtm_MN_gtm_AG_gtm_id2,0.0,0.0,4
AG_MO_TI_id,0.0,0.0,4
H2O_gtm_MN_gtm_CU_gtm_id2,0.0,0.0,4
CO_gtm_CU_gtm_id2,0.0,0.0,4
V40_gtm_CU_gtm_id2,0.0,0.0,4
FE_gtm_AG_gtm_id2,-6.961232773996148e-06,0.0006679305318113027,4
CO_gtm_MO_gtm_AG_gtm_id2,-9.415771497769028e-06,0.0011532860512070016,4
V_gtm_CO_gtm_MO_gtm_id2,-9.603550416533343e-06,0.001113571053357738,4
V_gtm_MO_gtm_AG_gtm_id2,-1.6363591491808104e-05,5.382854560240311e-05,4
ZN_gtm_MO_gtm_AG_gtm_id2,-2.074957052279521e-05,0.00019809985344956574,4
H2O_gtm_MO_gtm_CU_gtm_id2,-2.4625863917169626e-05,0.00018922645319205462,4
V_gtm_CR_gtm_FE_gtm_id2,-3.468544885063725e-05,7.010156283183924e-05,4
H2O_gtm_CR_gtm_V40_gtm_id2,-5.16794409982572e-05,0.0001655516397734021,4
H2O_gtm_CO_gtm_MO_gtm_id2,-5.4429060880093844e-05,1.846173538146531e-05,4
TI_gtm_FE_gtm_MO_gtm_id2,-6.231577546793413e-05,4.809592467093549e-05,4
MN_gtm_V_gtm_CU_gtm_id2,-6.446182025373984e-05,0.0004006878753738821,4
MN_gtm_CR_gtm_CU_gtm_id2,-6.467642473234244e-05,0.000117088264849648,4
CU_NI_TI_id,-6.800279415034027e-05,0.0006538266479562793,4
H2O_gtm_CO_gtm_ZN_gtm_id2,-7.05243967736487e-05,0.00019078082599740143,4
TI_gtm_ZN_gtm_V40_gtm_id2,-7.753928066728995e-05,0.0012839391524582765,4
MN_gtm_NI_gtm_MO_gtm_id2,-7.770023402621044e-05,0.00024126439746059413,4
ZN_V_AG_id,-7.965849989324814e-05,6.933499003101448e-05,4
CO_gtm_FE_gtm_MO_gtm_id2,-9.05630899611561e-05,0.0007014219142181853,4
CR_AG_MO_id,-9.083134555931868e-05,3.8659382632940534e-05,4
NI_AG_MO_id,-9.756456107486433e-05,0.0006187008764400318,4
FE_gtm_V40_gtm_AG_gtm_id2,-9.997886145888628e-05,0.00048168519389616733,4
CO_gtm_V40_gtm_id2,-0.0001078387504869105,0.0008207763895007066,4
ZN_CO_AG_id,-0.00011032011477049019,0.00011779967052970933,4
CO_gtm_ZN_gtm_V40_gtm_id2,-0.000123853609701019,0.0006812121192483616,4
V_gtm_V40_gtm_CU_gtm_id2,-0.00012951380282358687,0.0012824314945926295,4
MN_gtm_CR_gtm_FE_gtm_id2,-0.0001362470183390437,0.0002533926520032552,4
H2O_V_MN_id,-0.00013898322544096583,0.0008219382386862517,4
ZN_gtm_AG_gtm_CU_gtm_id2,-0.0001514436979785557,0.00021133031437717297,4
TI_gtm_CO_gtm_MO_gtm_id2,-0.00015825739017351256,0.0004034177444372328,4
V40_gtm_MO_gtm_AG_gtm_id2,-0.000158874378049421,0.00023818492778628037,4
H2O_gtm_CR_gtm_MO_gtm_id2,-0.00018276253907144788,0.00028394687301110913,4
FE_gtm_ZN_gtm_V40_gtm_id2,-0.00019144060767406674,0.0009163918407847539,4
H2O_gtm_V_gtm_CR_gtm_id2,-0.00019409633809649624,0.00036237018795450866,4
ZN_gtm_V40_gtm_CU_gtm_id2,-0.0001982408870891128,0.0012802566367318539,4
ZN_V_MN_id,-0.00021534218147601926,0.00037481720918883883,4
CO_gtm_ZN_gtm_MO_gtm_id2,-0.0002180381502381775,0.00020498775014966182,4
NI_gtm_V40_gtm_id2,-0.00025088604824095216,0.00019444869069004797,4
V_gtm_ZN_gtm_MO_gtm_id2,-0.000257592438196604,0.0002375786570460235,4
ZN_gtm_V40_gtm_id2,-0.0002808501985628357,0.00028195490151594133,4
CU_FE_TI_id,-0.00028895151762923604,9.0088412786276e-05,4
ZN_FE_MN_id,-0.0003265877780603536,0.00023900645690305982,4
NI_gtm_TI_gtm_MO_gtm_id2,-0.00036730897787109844,0.00019161795894528634,4
V_gtm_CR_gtm_id2,-0.00039469787444996925,0.0005300584834718153,4
H2O_gtm_CR_gtm_CO_gtm_id2,-0.00039617328024021216,0.0006575844159575115,4
CR_gtm_V40_gtm_CU_gtm_id2,-0.0004894994028630639,0.0023987659231265684,4
CO_CR_MN_id,-0.0005057556921155763,0.002581232166152545,4
H2O_gtm_CO_gtm_FE_gtm_id2,-0.0005248823162690949,0.0005522298777879013,4
MN_gtm_FE_gtm_MO_gtm_id2,-0.0005596616545790912,0.0004985765388224971,4
V_gtm_CR_gtm_NI_gtm_id2,-0.0006249282416274852,0.0008046727450292075,4
CO_gtm_MO_gtm_id2,-0.0007189786543655726,0.001086005900909445,4
FE_gtm_MO_gtm_AG_gtm_id2,-0.0007212454141705867,0.0007963721491553682,4
CR_gtm_TI_gtm_CU_gtm_id2,-0.0007425046703299891,0.0005216959319967367,4
CR_gtm_NI_gtm_V40_gtm_id2,-0.0007643809143653405,0.000852958015451589,4
CR_MO_TI_id,-0.0008294060713753308,0.0009374076185673468,4
H2O_gtm_FE_gtm_MO_gtm_id2,-0.0008429127407460102,0.00083702278931313,4
CR_MO_MN_id,-0.0008719648220339068,0.0003519776634022141,4
CR_gtm_V40_gtm_AG_gtm_id2,-0.0009873549676108595,0.004454694584461939,4
TI_gtm_MO_gtm_CU_gtm_id2,-0.0010166887172768516,0.00046492661564081724,4
FE_gtm_V40_gtm_CU_gtm_id2,-0.0010900432106117927,0.0008795366030940363,4
V40_gtm_AG_gtm_CU_gtm_id2,-0.0012245197420025333,0.001296681442057026,4
V40_gtm_MO_gtm_CU_gtm_id2,-0.0012319906604131349,0.002771403269823154,4
CR_gtm_V40_gtm_MO_gtm_id2,-0.0014429871011978476,0.0030936796769973495,4
H2O_gtm_CR_gtm_CU_gtm_id2,-0.001654278623140613,0.0006500190990128222,4
V_gtm_TI_gtm_V40_gtm_id2,-0.001667315845214412,0.0011354797744496394,4
ZN_gtm_MO_gtm_CU_gtm_id2,-0.0018725179650774415,0.0004936919086693213,4
CU_NI_MO_id,-0.0019223598552278434,0.005475159176690425,4
FE_gtm_V40_gtm_id2,-0.003339487116756675,0.0016362266187303501,4
V_gtm_FE_gtm_V40_gtm_id2,-0.005599634421270783,0.005579425728920166,4
CU_NI_MO_id,0.021591893101217084,0.009902052425476596,5
ZN_gtm_V40_gtm_MO_gtm_id2,0.01026964247966889,0.006404439047441351,5
CO_CR_MO_id,0.0076250178389972575,0.004438566829501742,5
V_gtm_CR_gtm_V40_gtm_id2,0.003152580028692579,0.001857944953112158,5
NI_gtm_AG_gtm_CU_gtm_id2,0.002682381616121919,0.0010606363825905176,5
H2O_CO_MN_id,0.002659164094095438,0.0015182841829666745,5
NI_gtm_FE_gtm_CU_gtm_id2,0.0023598579103747,0.002409131676861944,5
FE_CO_MN_id,0.0022627493838168404,0.0015636712391658405,5
CU_CR_MO_id,0.0022580549108479155,0.0017679834499085571,5
CR_gtm_NI_gtm_MO_gtm_id2,0.0022151876662513783,0.0010700515472883794,5
NI_CO_MN_id,0.0019183226084744784,0.0017708956696051992,5
CO_CR_MN_id,0.0018851125654141007,0.0014089252362747804,5
FE_H2O_MN_id,0.0018507221977215086,0.0013831529522287441,5
CR_gtm_ZN_gtm_MO_gtm_id2,0.0016930281443043222,0.0017902503856957238,5
MN_gtm_ZN_gtm_id2,0.001613114801592767,0.002532785906167139,5
H2O_V_MN_id,0.0013149084658247415,0.0009592289034025362,5
V_gtm_NI_gtm_V40_gtm_id2,0.001285534477818967,0.0015826796364701394,5
NI_gtm_V40_gtm_MO_gtm_id2,0.0012730337669416578,0.002922773683979357,5
NI_gtm_TI_gtm_V40_gtm_id2,0.0011735243527796887,0.00111522696869693,5
CO_MN_TI_id,0.001143801632496235,0.0015111511074029184,5
ZN_gtm_V40_gtm_AG_gtm_id2,0.0011314082238581954,0.0007951230749305845,5
NI_CO_MO_id,0.0010871997012705395,0.0011445550966196112,5
CR_gtm_FE_gtm_V40_gtm_id2,0.00104761858775226,0.0012280596467172799,5
V_gtm_CR_gtm_MO_gtm_id2,0.0010003251257850213,0.001096582953689529,5
H2O_gtm_CR_gtm_AG_gtm_id2,0.0009324430466539154,0.00045732834411678206,5
NI_gtm_CO_gtm_MO_gtm_id2,0.0009116532377913914,0.0015440543794284368,5
V_gtm_CR_gtm_FE_gtm_id2,0.0007333169160906761,0.0009816384258543183,5
NI_gtm_MO_gtm_id2,0.0007228683605397652,0.0010117799143650478,5
V_CR_MO_id,0.0007129831417451493,0.0009003645806789635,5
CO_MO_TI_id,0.0006764467292667424,0.0015177745531678877,5
H2O_gtm_V_gtm_CR_gtm_id2,0.0006097718003276687,0.00044069305230454907,5
FE_CR_MO_id,0.0006045139906024399,0.0014363572738254188,5
CR_MO_MN_id,0.0005873992834356208,0.0006530383566643325,5
CO_gtm_ZN_gtm_V40_gtm_id2,0.0005783724825553098,0.0005541976245166129,5
MN_gtm_CO_gtm_ZN_gtm_id2,0.0005355454762985249,0.0009003438405672917,5
H2O_gtm_TI_gtm_ZN_gtm_id2,0.0005038108390283273,0.00022732731693511936,5
CO_AG_MN_id,0.0005012758236251099,0.0008867133442815566,5
V_TI_id,0.0004984457270637935,0.0001907938952642945,5
CU_NI_MN_id,0.0004912833025911982,0.0006385471221095028,5
H2O_gtm_CO_gtm_ZN_gtm_id2,0.00042629838392091815,0.00034133305790776645,5
V_gtm_CR_gtm_NI_gtm_id2,0.00042121494033450226,0.0005280722111317127,5
H2O_CO_MO_id,0.00041489752099632866,0.00127975799795483,5
